condition	id	seq_pool	samplename	sample	filepath
MY2713	GZ_B6_G8	GZpool_06_2019	MY2713_GZ_B6_G8_GZpool_06_2019	kallisto_MY2713_GZ_B6_G8_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY518	GZ_B1_G3	GZpool_01_2019	MY518_GZ_B1_G3_GZpool_01_2019	kallisto_MY518_GZ_B1_G3_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY518	GZ_B6_B8	GZpool_04_2019	MY518_GZ_B6_B8_GZpool_04_2019	kallisto_MY518_GZ_B6_B8_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY518	GZ_B6_G9	GZpool_06_2019	MY518_GZ_B6_G9_GZpool_06_2019	kallisto_MY518_GZ_B6_G9_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY772	GZ_B1_G4	GZpool_01_2019	MY772_GZ_B1_G4_GZpool_01_2019	kallisto_MY772_GZ_B1_G4_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY772	GZ_B6_B9	GZpool_04_2019	MY772_GZ_B6_B9_GZpool_04_2019	kallisto_MY772_GZ_B6_B9_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY772	GZ_B6_H1	GZpool_06_2019	MY772_GZ_B6_H1_GZpool_06_2019	kallisto_MY772_GZ_B6_H1_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY795	GZ_B1_G5	GZpool_01_2019	MY795_GZ_B1_G5_GZpool_01_2019	kallisto_MY795_GZ_B1_G5_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY795	GZ_B6_C1	GZpool_04_2019	MY795_GZ_B6_C1_GZpool_04_2019	kallisto_MY795_GZ_B6_C1_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY795	GZ_B6_H2	GZpool_06_2019	MY795_GZ_B6_H2_GZpool_06_2019	kallisto_MY795_GZ_B6_H2_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY920	GZ_B2_C3	GZpool_01_2019	MY920_GZ_B2_C3_GZpool_01_2019	kallisto_MY920_GZ_B2_C3_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY920	GZ_B2_F9	GZpool_03_2019	MY920_GZ_B2_F9_GZpool_03_2019	kallisto_MY920_GZ_B2_F9_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
MY920	GZ_B5_A5	GZpool_05_2019	MY920_GZ_B5_A5_GZpool_05_2019	kallisto_MY920_GZ_B5_A5_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
N2	GZ_B7_A7	GZpool_06_2019	N2_GZ_B7_A7_GZpool_06_2019	kallisto_N2_GZ_B7_A7_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
N2	GZr_B6_E4	GZpool_08_2020	N2_GZr_B6_E4_GZpool_08_2020	kallisto_N2_GZr_B6_E4_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
N2	GZm_B6_H3	GZpool_0408_2020	N2_GZm_B6_H3_GZpool_0408_2020	kallisto_N2_GZm_B6_H3_GZpool_0408_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC1	GZ_B1_I9	GZpool_01_2019	NIC1_GZ_B1_I9_GZpool_01_2019	kallisto_NIC1_GZ_B1_I9_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC1	GZ_B4_D7	GZpool_04_2019	NIC1_GZ_B4_D7_GZpool_04_2019	kallisto_NIC1_GZ_B4_D7_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC1	GZ_B4_G5	GZpool_05_2019	NIC1_GZ_B4_G5_GZpool_05_2019	kallisto_NIC1_GZ_B4_G5_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC166	GZ_B3_E9	GZpool_03_2019	NIC166_GZ_B3_E9_GZpool_03_2019	kallisto_NIC166_GZ_B3_E9_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC166	GZ_B5_F3	GZpool_06_2019	NIC166_GZ_B5_F3_GZpool_06_2019	kallisto_NIC166_GZ_B5_F3_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC166	GZr_B2_I6	GZpool_07_2020	NIC166_GZr_B2_I6_GZpool_07_2020	kallisto_NIC166_GZr_B2_I6_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC199	GZ_B1_A2	GZpool_01_2019	NIC199_GZ_B1_A2_GZpool_01_2019	kallisto_NIC199_GZ_B1_A2_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC199	GZr_B4_B1	GZpool_07_2020	NIC199_GZr_B4_B1_GZpool_07_2020	kallisto_NIC199_GZr_B4_B1_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC199	GZr_B1_C3	GZpool_08_2020	NIC199_GZr_B1_C3_GZpool_08_2020	kallisto_NIC199_GZr_B1_C3_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC2	GZ_B4_G6	GZpool_04_2019	NIC2_GZ_B4_G6_GZpool_04_2019	kallisto_NIC2_GZ_B4_G6_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC2	GZ_B5_A6	GZpool_05_2019	NIC2_GZ_B5_A6_GZpool_05_2019	kallisto_NIC2_GZ_B5_A6_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC2	GZr_B4_B2	GZpool_08_2020	NIC2_GZr_B4_B2_GZpool_08_2020	kallisto_NIC2_GZr_B4_B2_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC207	GZ_B5_C6	GZpool_05_2019	NIC207_GZ_B5_C6_GZpool_05_2019	kallisto_NIC207_GZ_B5_C6_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC207	GZr_B2_I7	GZpool_07_2020	NIC207_GZr_B2_I7_GZpool_07_2020	kallisto_NIC207_GZr_B2_I7_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC207	GZm_B3_F1	GZpool_0307_2020	NIC207_GZm_B3_F1_GZpool_0307_2020	kallisto_NIC207_GZm_B3_F1_GZpool_0307_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC231	GZ_B7_A8	GZpool_04_2019	NIC231_GZ_B7_A8_GZpool_04_2019	kallisto_NIC231_GZ_B7_A8_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC231	GZ_B7_D3	GZpool_06_2019	NIC231_GZ_B7_D3_GZpool_06_2019	kallisto_NIC231_GZ_B7_D3_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC231	GZr_B5_F4	GZpool_08_2020	NIC231_GZr_B5_F4_GZpool_08_2020	kallisto_NIC231_GZr_B5_F4_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC236	GZ_B1_A7	GZpool_01_2019	NIC236_GZ_B1_A7_GZpool_01_2019	kallisto_NIC236_GZ_B1_A7_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC236	GZ_B2_I8	GZpool_03_2019	NIC236_GZ_B2_I8_GZpool_03_2019	kallisto_NIC236_GZ_B2_I8_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC236	GZ_B5_F5	GZpool_06_2019	NIC236_GZ_B5_F5_GZpool_06_2019	kallisto_NIC236_GZ_B5_F5_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC242	GZ_B3_F2	GZpool_03_2019	NIC242_GZ_B3_F2_GZpool_03_2019	kallisto_NIC242_GZ_B3_F2_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC242	GZ_B5_C7	GZpool_05_2019	NIC242_GZ_B5_C7_GZpool_05_2019	kallisto_NIC242_GZ_B5_C7_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC242	GZr_B3_C3	GZpool_07_2020	NIC242_GZr_B3_C3_GZpool_07_2020	kallisto_NIC242_GZr_B3_C3_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC251	GZ_B3_F3	GZpool_03_2019	NIC251_GZ_B3_F3_GZpool_03_2019	kallisto_NIC251_GZ_B3_F3_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC251	GZ_B5_C8	GZpool_05_2019	NIC251_GZ_B5_C8_GZpool_05_2019	kallisto_NIC251_GZ_B5_C8_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC251	GZr_B2_I9	GZpool_07_2020	NIC251_GZr_B2_I9_GZpool_07_2020	kallisto_NIC251_GZr_B2_I9_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC252	GZ_B2_A1	GZpool_01_2019	NIC252_GZ_B2_A1_GZpool_01_2019	kallisto_NIC252_GZ_B2_A1_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC252	GZ_B4_B3	GZpool_04_2019	NIC252_GZ_B4_B3_GZpool_04_2019	kallisto_NIC252_GZ_B4_B3_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC252	GZ_B4_D8	GZpool_05_2019	NIC252_GZ_B4_D8_GZpool_05_2019	kallisto_NIC252_GZ_B4_D8_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC255	GZ_B2_G1	GZpool_01_2019	NIC255_GZ_B2_G1_GZpool_01_2019	kallisto_NIC255_GZ_B2_G1_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC255	GZ_B3_F4	GZpool_03_2019	NIC255_GZ_B3_F4_GZpool_03_2019	kallisto_NIC255_GZ_B3_F4_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC255	GZ_B5_C9	GZpool_05_2019	NIC255_GZ_B5_C9_GZpool_05_2019	kallisto_NIC255_GZ_B5_C9_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC256	GZ_B1_E5	GZpool_01_2019	NIC256_GZ_B1_E5_GZpool_01_2019	kallisto_NIC256_GZ_B1_E5_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC256	GZ_B4_B4	GZpool_04_2019	NIC256_GZ_B4_B4_GZpool_04_2019	kallisto_NIC256_GZ_B4_B4_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC256	GZ_B4_D9	GZpool_05_2019	NIC256_GZ_B4_D9_GZpool_05_2019	kallisto_NIC256_GZ_B4_D9_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC258	GZ_B7_D4	GZpool_04_2019	NIC258_GZ_B7_D4_GZpool_04_2019	kallisto_NIC258_GZ_B7_D4_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC258	GZ_B7_F9	GZpool_06_2019	NIC258_GZ_B7_F9_GZpool_06_2019	kallisto_NIC258_GZ_B7_F9_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC258	GZr_B5_I4	GZpool_08_2020	NIC258_GZr_B5_I4_GZpool_08_2020	kallisto_NIC258_GZr_B5_I4_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC259	GZ_B1_G7	GZpool_01_2019	NIC259_GZ_B1_G7_GZpool_01_2019	kallisto_NIC259_GZ_B1_G7_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC259	GZ_B6_C2	GZpool_04_2019	NIC259_GZ_B6_C2_GZpool_04_2019	kallisto_NIC259_GZ_B6_C2_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC259	GZ_B6_E6	GZpool_06_2019	NIC259_GZ_B6_E6_GZpool_06_2019	kallisto_NIC259_GZ_B6_E6_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC260	GZ_B1_C4	GZpool_01_2019	NIC260_GZ_B1_C4_GZpool_01_2019	kallisto_NIC260_GZ_B1_C4_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC260	GZ_B4_B5	GZpool_04_2019	NIC260_GZ_B4_B5_GZpool_04_2019	kallisto_NIC260_GZ_B4_B5_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC260	GZ_B4_E1	GZpool_05_2019	NIC260_GZ_B4_E1_GZpool_05_2019	kallisto_NIC260_GZ_B4_E1_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC261	GZ_B1_E6	GZpool_01_2019	NIC261_GZ_B1_E6_GZpool_01_2019	kallisto_NIC261_GZ_B1_E6_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC261	GZ_B3_H8	GZpool_03_2019	NIC261_GZ_B3_H8_GZpool_03_2019	kallisto_NIC261_GZ_B3_H8_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC261	GZ_B4_E2	GZpool_05_2019	NIC261_GZ_B4_E2_GZpool_05_2019	kallisto_NIC261_GZ_B4_E2_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC265	GZ_B3_F5	GZpool_03_2019	NIC265_GZ_B3_F5_GZpool_03_2019	kallisto_NIC265_GZ_B3_F5_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC265	GZ_B5_D1	GZpool_05_2019	NIC265_GZ_B5_D1_GZpool_05_2019	kallisto_NIC265_GZ_B5_D1_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC265	GZr_B3_C4	GZpool_07_2020	NIC265_GZr_B3_C4_GZpool_07_2020	kallisto_NIC265_GZr_B3_C4_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC266	GZ_B9_C3	GZpool_08_2020	NIC266_GZ_B9_C3_GZpool_08_2020	kallisto_NIC266_GZ_B9_C3_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC266	GZ_B9_D8	GZpool_08_2020	NIC266_GZ_B9_D8_GZpool_08_2020	kallisto_NIC266_GZ_B9_D8_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC267	GZ_B7_A9	GZpool_04_2019	NIC267_GZ_B7_A9_GZpool_04_2019	kallisto_NIC267_GZ_B7_A9_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC267	GZ_B7_D5	GZpool_06_2019	NIC267_GZ_B7_D5_GZpool_06_2019	kallisto_NIC267_GZ_B7_D5_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC267	GZr_B5_F6	GZpool_08_2020	NIC267_GZr_B5_F6_GZpool_08_2020	kallisto_NIC267_GZr_B5_F6_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC268	GZ_B7_D6	GZpool_04_2019	NIC268_GZ_B7_D6_GZpool_04_2019	kallisto_NIC268_GZ_B7_D6_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC268	GZ_B7_G1	GZpool_06_2019	NIC268_GZ_B7_G1_GZpool_06_2019	kallisto_NIC268_GZ_B7_G1_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC268	GZr_B5_I5	GZpool_08_2020	NIC268_GZr_B5_I5_GZpool_08_2020	kallisto_NIC268_GZr_B5_I5_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC271	GZ_B3_C5	GZpool_03_2019	NIC271_GZ_B3_C5_GZpool_03_2019	kallisto_NIC271_GZ_B3_C5_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC271	GZ_B5_D2	GZpool_05_2019	NIC271_GZ_B5_D2_GZpool_05_2019	kallisto_NIC271_GZ_B5_D2_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC271	GZr_B3_A1	GZpool_07_2020	NIC271_GZr_B3_A1_GZpool_07_2020	kallisto_NIC271_GZr_B3_A1_GZpool_07_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC274	GZ_B4_E3	GZpool_04_2019	NIC274_GZ_B4_E3_GZpool_04_2019	kallisto_NIC274_GZ_B4_E3_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC274	GZ_B4_G7	GZpool_05_2019	NIC274_GZ_B4_G7_GZpool_05_2019	kallisto_NIC274_GZ_B4_G7_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC274	GZm_B1_C5	GZpool_0108_2020	NIC274_GZm_B1_C5_GZpool_0108_2020	kallisto_NIC274_GZm_B1_C5_GZpool_0108_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC275	GZ_B4_E4	GZpool_04_2019	NIC275_GZ_B4_E4_GZpool_04_2019	kallisto_NIC275_GZ_B4_E4_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC275	GZ_B4_G8	GZpool_05_2019	NIC275_GZ_B4_G8_GZpool_05_2019	kallisto_NIC275_GZ_B4_G8_GZpool_05_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC275	GZm_B1_E7	GZpool_0108_2020	NIC275_GZm_B1_E7_GZpool_0108_2020	kallisto_NIC275_GZm_B1_E7_GZpool_0108_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC276	GZ_B2_G2	GZpool_01_2019	NIC276_GZ_B2_G2_GZpool_01_2019	kallisto_NIC276_GZ_B2_G2_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC276	GZ_B3_C6	GZpool_03_2019	NIC276_GZ_B3_C6_GZpool_03_2019	kallisto_NIC276_GZ_B3_C6_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC276	GZ_B5_D3	GZpool_06_2019	NIC276_GZ_B5_D3_GZpool_06_2019	kallisto_NIC276_GZ_B5_D3_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC277	GZ_B4_G9	GZpool_04_2019	NIC277_GZ_B4_G9_GZpool_04_2019	kallisto_NIC277_GZ_B4_G9_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC277	GZ_B7_I1	GZpool_06_2019	NIC277_GZ_B7_I1_GZpool_06_2019	kallisto_NIC277_GZ_B7_I1_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC277	GZr_B4_B6	GZpool_08_2020	NIC277_GZr_B4_B6_GZpool_08_2020	kallisto_NIC277_GZr_B4_B6_GZpool_08_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC3	GZ_B1_E8	GZpool_01_2019	NIC3_GZ_B1_E8_GZpool_01_2019	kallisto_NIC3_GZ_B1_E8_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC3	GZ_B4_H1	GZpool_04_2019	NIC3_GZ_B4_H1_GZpool_04_2019	kallisto_NIC3_GZ_B4_H1_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC3	GZ_B7_H7	GZpool_06_2019	NIC3_GZ_B7_H7_GZpool_06_2019	kallisto_NIC3_GZ_B7_H7_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC501	GZ_B1_G8	GZpool_01_2019	NIC501_GZ_B1_G8_GZpool_01_2019	kallisto_NIC501_GZ_B1_G8_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC501	GZ_B6_C3	GZpool_04_2019	NIC501_GZ_B6_C3_GZpool_04_2019	kallisto_NIC501_GZ_B6_C3_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC501	GZ_B6_E7	GZpool_06_2019	NIC501_GZ_B6_E7_GZpool_06_2019	kallisto_NIC501_GZ_B6_E7_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC511	GZ_B6_E8	GZpool_04_2019	NIC511_GZ_B6_E8_GZpool_04_2019	kallisto_NIC511_GZ_B6_E8_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC511	GZ_B6_H5	GZpool_06_2019	NIC511_GZ_B6_H5_GZpool_06_2019	kallisto_NIC511_GZ_B6_H5_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC511	GZm_B1_G9	GZpool_0107_2020	NIC511_GZm_B1_G9_GZpool_0107_2020	kallisto_NIC511_GZm_B1_G9_GZpool_0107_2020	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC513	GZ_B2_A2	GZpool_01_2019	NIC513_GZ_B2_A2_GZpool_01_2019	kallisto_NIC513_GZ_B2_A2_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC513	GZ_B6_C4	GZpool_04_2019	NIC513_GZ_B6_C4_GZpool_04_2019	kallisto_NIC513_GZ_B6_C4_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC513	GZ_B6_E9	GZpool_06_2019	NIC513_GZ_B6_E9_GZpool_06_2019	kallisto_NIC513_GZ_B6_E9_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC514	GZ_B2_C4	GZpool_01_2019	NIC514_GZ_B2_C4_GZpool_01_2019	kallisto_NIC514_GZ_B2_C4_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC514	GZ_B2_G3	GZpool_03_2019	NIC514_GZ_B2_G3_GZpool_03_2019	kallisto_NIC514_GZ_B2_G3_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC514	GZ_B5_D4	GZpool_06_2019	NIC514_GZ_B5_D4_GZpool_06_2019	kallisto_NIC514_GZ_B5_D4_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC515	GZ_B1_H1	GZpool_01_2019	NIC515_GZ_B1_H1_GZpool_01_2019	kallisto_NIC515_GZ_B1_H1_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC515	GZ_B6_C5	GZpool_04_2019	NIC515_GZ_B6_C5_GZpool_04_2019	kallisto_NIC515_GZ_B6_C5_GZpool_04_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC515	GZ_B6_H6	GZpool_06_2019	NIC515_GZ_B6_H6_GZpool_06_2019	kallisto_NIC515_GZ_B6_H6_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC523	GZ_B2_C9	GZpool_01_2019	NIC523_GZ_B2_C9_GZpool_01_2019	kallisto_NIC523_GZ_B2_C9_GZpool_01_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC523	GZ_B2_G4	GZpool_03_2019	NIC523_GZ_B2_G4_GZpool_03_2019	kallisto_NIC523_GZ_B2_G4_GZpool_03_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
NIC523	GZ_B5_D5	GZpool_06_2019	NIC523_GZ_B5_D5_GZpool_06_2019	kallisto_NIC523_GZ_B5_D5_GZpool_06_2019	/projects/b1059/projects/Gaotian/RNASeq/eQTL_Wi/eQTL-20210602/kallisto
